date,yhat,region,category
7/7/18,471.6896203,West,Office Supplies
7/8/18,300.2149252,West,Office Supplies
7/9/18,311.2873837,West,Office Supplies
7/11/18,384.0959526,West,Office Supplies
7/12/18,313.2122979,West,Office Supplies
7/14/18,531.2138805,West,Office Supplies
7/17/18,382.2875376,West,Office Supplies
7/18/18,451.8273368,West,Office Supplies
7/21/18,594.0053916,West,Office Supplies
7/23/18,431.6155991,West,Office Supplies
7/27/18,441.2223003,West,Office Supplies
7/28/18,617.3983354,West,Office Supplies
7/30/18,441.303755,West,Office Supplies
7/31/18,434.8787684,West,Office Supplies
8/3/18,428.4213555,West,Office Supplies
8/4/18,600.7799455,West,Office Supplies
8/5/18,419.4065894,West,Office Supplies
8/6/18,419.8575683,West,Office Supplies
8/7/18,412.5089233,West,Office Supplies
8/10/18,409.1883803,West,Office Supplies
8/12/18,406.6002536,West,Office Supplies
8/13/18,411.2581552,West,Office Supplies
8/14/18,408.5933289,West,Office Supplies
8/17/18,420.5485946,West,Office Supplies
8/18/18,600.6661889,West,Office Supplies
8/19/18,427.4188111,West,Office Supplies
8/20/18,436.0715419,West,Office Supplies
8/21/18,436.703331,West,Office Supplies
8/27/18,463.3364677,West,Office Supplies
8/28/18,459.9605274,West,Office Supplies
8/31/18,458.4686274,West,Office Supplies
9/2/18,447.3860071,West,Office Supplies
9/3/18,444.772895,West,Office Supplies
9/5/18,484.6348674,West,Office Supplies
9/7/18,407.3147229,West,Office Supplies
9/9/18,383.3946551,West,Office Supplies
9/10/18,375.9018839,West,Office Supplies
9/11/18,360.3915533,West,Office Supplies
9/12/18,409.8351019,West,Office Supplies
9/14/18,332.3668543,West,Office Supplies
9/15/18,499.6814264,West,Office Supplies
9/16/18,314.4180097,West,Office Supplies
9/17/18,312.1541726,West,Office Supplies
9/18/18,303.2685172,West,Office Supplies
9/19/18,360.6145693,West,Office Supplies
9/21/18,302.1590795,West,Office Supplies
9/22/18,480.2050371,West,Office Supplies
9/23/18,306.2020905,West,Office Supplies
9/24/18,315.4936075,West,Office Supplies
9/25/18,318.2159663,West,Office Supplies
9/26/18,386.9783962,West,Office Supplies
9/28/18,349.8293031,West,Office Supplies
9/29/18,537.3200334,West,Office Supplies
9/30/18,371.6907679,West,Office Supplies
10/6/18,623.3971007,West,Office Supplies
10/9/18,472.5018528,West,Office Supplies
10/11/18,464.8359212,West,Office Supplies
10/12/18,491.4620922,West,Office Supplies
10/13/18,670.0605223,West,Office Supplies
10/15/18,497.5586912,West,Office Supplies
10/16/18,492.2736821,West,Office Supplies
10/17/18,550.6093839,West,Office Supplies
10/19/18,486.6100989,West,Office Supplies
10/20/18,658.4005438,West,Office Supplies
10/21/18,476.0780854,West,Office Supplies
10/22/18,475.2262238,West,Office Supplies
10/27/18,628.9804453,West,Office Supplies
10/30/18,444.2981509,West,Office Supplies
11/2/18,446.1710929,West,Office Supplies
11/4/18,445.7519161,West,Office Supplies
11/5/18,450.5900632,West,Office Supplies
11/6/18,447.2895517,West,Office Supplies
11/7/18,508.4204834,West,Office Supplies
11/9/18,451.1484404,West,Office Supplies
11/11/18,446.6142163,West,Office Supplies
11/13/18,439.4799474,West,Office Supplies
11/14/18,494.6926801,West,Office Supplies
11/16/18,422.9796777,West,Office Supplies
11/17/18,589.8220113,West,Office Supplies
11/18/18,401.6320633,West,Office Supplies
11/19/18,393.8929324,West,Office Supplies
11/20/18,376.9501395,West,Office Supplies
11/21/18,423.6872873,West,Office Supplies
11/24/18,497.3795218,West,Office Supplies
11/25/18,304.0941333,West,Office Supplies
11/27/18,273.377578,West,Office Supplies
11/28/18,319.4344978,West,Office Supplies
12/1/18,401.2168734,West,Office Supplies
12/3/18,210.1144283,West,Office Supplies
12/5/18,256.3629778,West,Office Supplies
12/6/18,174.2647433,West,Office Supplies
12/8/18,374.7566369,West,Office Supplies
12/9/18,200.7755709,West,Office Supplies
12/10/18,210.2265157,West,Office Supplies
12/11/18,213.1979819,West,Office Supplies
12/13/18,212.0665093,West,Office Supplies
12/14/18,245.6060404,West,Office Supplies
12/15/18,433.2178539,West,Office Supplies
12/16/18,267.5637784,West,Office Supplies
12/17/18,283.7803099,West,Office Supplies
12/18/18,291.8318547,West,Office Supplies
12/19/18,364.1946738,West,Office Supplies
12/21/18,328.740608,West,Office Supplies
12/22/18,514.2774463,West,Office Supplies
12/23/18,344.8690163,West,Office Supplies
12/24/18,355.7767341,West,Office Supplies
12/25/18,357.1256149,West,Office Supplies
12/28/18,367.6086269,West,Office Supplies
12/29/18,543.0205268,West,Office Supplies
12/30/18,363.2559038,West,Office Supplies
12/31/18,363.8377208,West,Office Supplies
1/1/19,355.1467253,West,Office Supplies
1/2/19,410.09456,West,Office Supplies
1/3/19,323.7664822,West,Office Supplies
1/4/19,339.5623182,West,Office Supplies
1/5/19,508.3004198,West,Office Supplies
1/6/19,323.1278458,West,Office Supplies
1/7/19,319.6700424,West,Office Supplies
1/8/19,308.3717687,West,Office Supplies
1/9/19,362.1690708,West,Office Supplies
1/10/19,276.1319412,West,Office Supplies
1/11/19,293.606287,West,Office Supplies
1/12/19,465.319937,West,Office Supplies
1/13/19,284.2958519,West,Office Supplies
1/14/19,286.0057232,West,Office Supplies
1/15/19,280.715595,West,Office Supplies
1/16/19,341.1631804,West,Office Supplies
1/17/19,262.2063609,West,Office Supplies
1/18/19,286.971329,West,Office Supplies
1/19/19,465.964935,West,Office Supplies
1/20/19,291.9942266,West,Office Supplies
1/21/19,300.3261948,West,Office Supplies
1/22/19,301.039191,West,Office Supplies
1/23/19,366.7055304,West,Office Supplies
1/24/19,292.0446268,West,Office Supplies
1/25/19,320.0749921,West,Office Supplies
1/26/19,501.2295598,West,Office Supplies
1/27/19,328.2772413,West,Office Supplies
1/28/19,336.483673,West,Office Supplies
1/29/19,335.9625976,West,Office Supplies
1/30/19,399.3573936,West,Office Supplies
1/31/19,321.4921311,West,Office Supplies
2/1/19,345.520545,West,Office Supplies
2/2/19,522.0374678,West,Office Supplies
2/3/19,343.9957372,West,Office Supplies
2/4/19,346.861666,West,Office Supplies
2/5/19,340.9606569,West,Office Supplies
2/6/19,399.1526379,West,Office Supplies
2/7/19,316.4768579,West,Office Supplies
2/8/19,336.294605,West,Office Supplies
2/9/19,509.3945578,West,Office Supplies
2/10/19,328.9039503,West,Office Supplies
2/11/19,330.4387908,West,Office Supplies
2/12/19,324.444862,West,Office Supplies
2/13/19,383.8693005,West,Office Supplies
2/14/19,303.8023997,West,Office Supplies
2/15/19,327.6182818,West,Office Supplies
2/16/19,506.079204,West,Office Supplies
2/17/19,332.2467097,West,Office Supplies
2/18/19,341.6328693,West,Office Supplies
2/19/19,344.5433123,West,Office Supplies
2/20/19,413.7517985,West,Office Supplies
2/21/19,344.1458989,West,Office Supplies
2/22/19,378.8723315,West,Office Supplies
2/23/19,568.4466008,West,Office Supplies
2/24/19,405.6700154,West,Office Supplies
2/25/19,425.7871817,West,Office Supplies
2/26/19,438.8355153,West,Office Supplies
2/27/19,517.3263571,West,Office Supplies
2/28/19,455.8970981,West,Office Supplies
3/1/19,497.4626999,West,Office Supplies
3/2/19,692.3311034,West,Office Supplies
3/3/19,533.1254592,West,Office Supplies
3/4/19,554.9461486,West,Office Supplies
3/5/19,567.7240281,West,Office Supplies
3/6/19,643.9043931,West,Office Supplies
3/7/19,578.1010003,West,Office Supplies
3/8/19,613.2484884,West,Office Supplies
3/9/19,799.7176773,West,Office Supplies
3/10/19,630.2366812,West,Office Supplies
3/11/19,640.0508389,West,Office Supplies
3/12/19,639.2729489,West,Office Supplies
3/13/19,700.5633807,West,Office Supplies
3/14/19,618.7795013,West,Office Supplies
3/15/19,637.122868,West,Office Supplies
3/16/19,806.2487963,West,Office Supplies
3/17/19,619.1813779,West,Office Supplies
3/18/19,611.4670964,West,Office Supplies
3/19/19,593.5186772,West,Office Supplies
3/20/19,638.2888939,West,Office Supplies
3/21/19,540.9139107,West,Office Supplies
3/22/19,544.8547538,West,Office Supplies
3/23/19,701.0016433,West,Office Supplies
3/24/19,502.5843751,West,Office Supplies
3/25/19,485.3219968,West,Office Supplies
3/26/19,459.7634928,West,Office Supplies
3/27/19,498.9592599,West,Office Supplies
3/28/19,398.1029899,West,Office Supplies
3/29/19,400.6725717,West,Office Supplies
3/30/19,557.5347372,West,Office Supplies
